#timestamp [ns],w_RS_S_x [rad s^-1],w_RS_S_y [rad s^-1],w_RS_S_z [rad s^-1],a_RS_S_x [m s^-2],a_RS_S_y [m s^-2],a_RS_S_z [m s^-2]
1520527995251182167,1.4278548968,-0.0750703336,-0.0427568195,-0.4821223540,-4.2617028351,7.4886779768
1520527995256198167,1.4600097032,-0.0852642025,-0.0399183632,-0.4700966768,-4.3000762652,7.4990576407
1520527995261213167,1.4883927887,-0.0951594226,-0.0403172337,-0.4989583019,-4.3288533875,7.4935559064
1520527995266230167,1.5132618226,-0.1033135412,-0.0385318644,-0.4556658643,-4.4271862740,7.4246639169
1520527995271245167,1.5348680608,-0.1094336187,-0.0351015908,-0.4749069477,-4.4391761797,7.4469436263
1520527995276259167,1.5564772471,-0.1132218916,-0.0319240783,-0.4737043800,-4.4235874478,7.5166453571
1520527995281277167,1.5758351683,-0.1103135770,-0.0270679590,-0.4544632966,-4.3096706062,7.6348856723
1520527995286294167,1.5891675552,-0.1009869677,-0.0259393731,-0.5278199271,-4.1729628847,7.8144365450
1520527995291308167,1.5997454756,-0.0808641884,-0.0306754087,-0.6204176409,-4.0290588220,7.9430333486
1520527995296325167,1.6070560840,-0.0563507967,-0.0432178616,-0.6637100786,-3.8755654761,8.0293037078
1520527995301340167,1.6060645553,-0.0359076540,-0.0603753161,-0.7094076517,-3.7676392789,8.0749668736
1520527995306357167,1.6063315006,-0.0140070964,-0.0775239887,-0.6673177818,-3.6633173401,8.1232655102
1520527995311371167,1.6050833453,0.0008923575,-0.0920177561,-0.6119996670,-3.5553990104,8.1993233381
1520527995316387167,1.6043300369,0.0073294737,-0.1019776462,-0.4628812706,-3.4510854074,8.3662810519
1520527995321404167,1.6030609151,-0.0022881649,-0.1015075826,-0.2957243585,-3.3467732093,8.4935502955
1520527995326419167,1.6000201012,-0.0276703943,-0.0903324628,-0.1610367746,-3.2520516058,8.5258491260
1520527995331436167,1.5977313294,-0.0568512537,-0.0751294547,-0.1478085298,-3.2256715467,8.4919924703
1520527995336453167,1.5982090363,-0.0875017929,-0.0548023240,-0.1694547486,-3.2496526693,8.4620108053
1520527995341467167,1.6011962579,-0.1198960126,-0.0358459286,-0.2608498948,-3.2568403937,8.4570966858
1520527995346484167,1.6061974026,-0.1449837069,-0.0246835207,-0.3510424732,-3.2040711905,8.5938939568
1520527995351499167,1.6152238173,-0.1662796418,-0.0143113181,-0.4183862652,-3.0973424479,8.7559833784
1520527995356515167,1.6247604040,-0.1794049582,-0.0082065368,-0.4712992445,-2.9258612463,8.8458162698
1520527995361529167,1.6292742798,-0.1863964146,-0.0082682919,-0.4544632966,-2.7735717238,8.9837990235
1520527995366547167,1.6368121078,-0.1846334989,-0.0125976894,-0.5001608697,-2.6224764714,9.0782301392
1520527995371563167,1.6426040950,-0.1700365130,-0.0219663761,-0.5638969584,-2.4713798140,9.2123497252
1520527995376578167,1.6484000066,-0.1493058834,-0.0366992960,-0.5951637190,-2.3922341109,9.2683597901
1520527995381595167,1.6526861924,-0.1288621300,-0.0533254598,-0.5530738490,-2.3454709125,9.3190388428
1520527995386611167,1.6549713926,-0.1052306883,-0.0637008804,-0.4652864060,-2.3550708731,9.3112208647
1520527995391625167,1.6585199046,-0.0772309003,-0.0729631047,-0.4761095154,-2.3886459620,9.2823053529
1520527995396642167,1.6608142512,-0.0486539344,-0.0803247279,-0.4857300571,-2.4210220041,9.1360004272
1520527995401658167,1.6686413511,-0.0171616857,-0.0874038423,-0.5206045208,-2.4629892028,9.0422471405
1520527995406675167,1.6764651932,0.0111216910,-0.0931546811,-0.5133891145,-2.4881717137,8.9073927676
1520527995411689167,1.6910605979,0.0297934936,-0.0995325751,-0.4881351925,-2.4989659443,8.7769973625
1520527995416705167,1.7106741030,0.0423467332,-0.1054253966,-0.4231965360,-2.4018406277,8.6519211699
1520527995421722167,1.7355523342,0.0417722544,-0.1049349566,-0.2259754311,-2.2603574180,8.6893764531
1520527995426736167,1.7606539509,0.0131914516,-0.0922132883,0.0506151429,-2.0181525942,8.9153904426
1520527995431753167,1.7890018936,-0.0352233436,-0.0718030262,0.2947363886,-1.6968019737,9.0556446395
1520527995436769167,1.8178444520,-0.0964901837,-0.0398580397,0.3969546442,-1.4497870076,9.1880553806
1520527995441785167,1.8429032654,-0.1711753006,-0.0031384883,0.4198034308,-1.2687185832,9.2631957713
1520527995446802167,1.8692083329,-0.2493383288,0.0267884052,0.3139774720,-1.1643851243,9.3547713122
1520527995451817167,1.8922574380,-0.3152455476,0.0497805423,0.1263769088,-1.0300667859,9.3773849262
1520527995456832167,1.9138113072,-0.3650966140,0.0615348218,-0.0311594616,-0.9760931974,9.4950800637
1520527995461848167,1.9414130022,-0.3939262962,0.0588284837,-0.2127471863,-0.9353082803,9.6060493014
1520527995466865167,1.9567151918,-0.4070020000,0.0473370471,-0.3486373378,-0.8837346586,9.6212674187
1520527995471880167,1.9697740002,-0.4043336274,0.0321822151,-0.4400324840,-0.8645412936,9.6872183550
1520527995476895167,1.9841117040,-0.3824210005,0.0125724929,-0.5927585836,-0.8057715181,9.6979447511
1520527995481912167,1.9979677139,-0.3430160291,-0.0104200074,-0.7310538705,-0.7362106026,9.6968987230
1520527995486928167,1.9995223677,-0.2901925263,-0.0405921155,-0.8020053656,-0.7218153916,9.6673595465
1520527995491944167,2.0023542312,-0.2245585384,-0.0666105531,-0.7935873916,-0.7158203451,9.5789488239
1520527995496960167,2.0051941824,-0.1557317040,-0.0880052565,-0.7563077925,-0.6810481763,9.4716348125
1520527995501976167,2.0022572087,-0.0845753295,-0.1096419865,-0.7563077925,-0.6546670870,9.4355826245
1520527995506991167,2.0025822702,-0.0207190421,-0.1251178054,-0.6360510212,-0.5707366233,9.4877888870
1520527995512006167,2.0023805686,0.0209721566,-0.1334569061,-0.4087657235,-0.3692987339,9.5864867063
1520527995517023167,1.9993964401,0.0442824658,-0.1335440045,-0.1574290715,-0.1151005391,9.7267361560
1520527995522039167,1.9961385565,0.0442513202,-0.1224455554,0.0097278406,0.1750784246,9.8177976894
1520527995527054167,1.9928657479,0.0293420814,-0.1049673821,0.2177720550,0.4604576422,9.9317088073
1520527995532071167,1.9863048411,-0.0039380459,-0.0830239155,0.4149931599,0.6738892774,10.0678761662
1520527995537087167,1.9784666267,-0.0538334110,-0.0590404641,0.5412627698,0.8261702768,10.1222815390
1520527995542102167,1.9673560664,-0.1098586007,-0.0315805333,0.5520858792,0.9101092635,10.1894986891
1520527995547118167,1.9547300643,-0.1690786845,-0.0082004447,0.5448704729,1.0096384806,10.1859854324
1520527995552135167,1.9448646603,-0.2285781433,0.0111140985,0.5388576343,0.9964484043,10.2220832830
1520527995557150167,1.9322444292,-0.2807926150,0.0299482610,0.5472756083,0.9340924467,10.2325214488
1520527995562165167,1.9196348577,-0.3204564276,0.0410321852,0.4919574935,0.9185079295,10.2168050675
1520527995567183167,1.9022666272,-0.3467111383,0.0495217801,0.3921443734,0.9436976522,10.2677242211
1520527995572198167,1.8798912618,-0.3548830382,0.0511243475,0.2141643518,0.9892788499,10.2670878466
1520527995577212167,1.8582883246,-0.3458469301,0.0469046670,0.0361843303,1.0324617669,10.3547767514
1520527995582230167,1.8321829632,-0.3166859374,0.0350009494,-0.1189469046,1.0816386064,10.4898853155
1520527995587245167,1.8038249410,-0.2773113468,0.0172272307,-0.2993320616,1.1104320255,10.4904508658
1520527995592263167,1.7681994038,-0.2227861591,-0.0009584445,-0.4881351925,1.2183693682,10.4631297203
1520527995597277167,1.7323244692,-0.1632915075,-0.0250578702,-0.5638969584,1.2339640943,10.3825018607
1520527995602293167,1.6949421885,-0.1008719464,-0.0534609990,-0.6336458858,1.2795368627,10.2215983094
1520527995607309167,1.6603183418,-0.0434077530,-0.0808248707,-0.6144048024,1.3382932449,10.1016529036
1520527995612324167,1.6284526976,0.0047113656,-0.1001486382,-0.5025660051,1.4150295216,9.9947343958
1520527995617341167,1.6026119213,0.0434874178,-0.1117089147,-0.3618655827,1.4845687079,9.8422183685
1520527995622357167,1.5782696034,0.0726359880,-0.1187460732,-0.2271779988,1.6200610859,9.7408308868
1520527995627372167,1.5624545801,0.0836965699,-0.1164678253,-0.1117314984,1.7735420687,9.7604761171
1520527995632388167,1.5531509250,0.0755159495,-0.1097491555,0.1107435285,1.9485992434,9.7906799888
1520527995637404167,1.5445793807,0.0483825184,-0.0983065603,0.2863184146,2.0756944540,9.8423057225
1520527995642420167,1.5380132912,0.0145341907,-0.0817784579,0.3765109931,2.1752160846,9.8761951068
1520527995647435167,1.5306954574,-0.0190288753,-0.0630823650,0.4715138424,2.2987201491,9.8507449423
1520527995652452167,1.5251444662,-0.0441287175,-0.0489243499,0.4703112747,2.4066428808,9.8506514069
1520527995657468167,1.5216162345,-0.0578535775,-0.0384710109,0.4799318164,2.4665991527,9.9248765125
1520527995662483167,1.5155754575,-0.0701174004,-0.0298957104,0.4570830299,2.4654017919,9.9680994042
1520527995667500167,1.5057625205,-0.0820811175,-0.0250988286,0.4318291079,2.4258321247,10.0137074128
1520527995672516167,1.4939629114,-0.0748062308,-0.0231274942,0.3861315348,2.4006537349,10.0804189665
1520527995677530167,1.4794144106,-0.0573390676,-0.0191793966,0.2285951644,2.4006660044,10.0773037531
1520527995682547167,1.4570736742,-0.0384049221,-0.0200755413,0.0482100075,2.4990095681,10.1126658004
1520527995687562167,1.4322360545,-0.0066464715,-0.0224924783,-0.1478085298,2.5601809963,10.0866226334
1520527995692579167,1.4076462171,0.0236602541,-0.0268148188,-0.2367985405,2.6669114248,9.9909267882
1520527995697594167,1.3775260099,0.0557269609,-0.0362539249,-0.3522450410,2.7700464926,9.9129241215
1520527995702611167,1.3546879292,0.0851806181,-0.0481614867,-0.4087657235,2.8635838476,9.8576001409
1520527995707626167,1.3285738567,0.1079311513,-0.0601141122,-0.3883220723,2.9870937190,9.9188743426
1520527995712641167,1.3039552983,0.1201858763,-0.0697146560,-0.3522450410,3.1441783047,9.9079107118
1520527995717658167,1.2783229589,0.1236877452,-0.0753218370,-0.2512293531,3.2532922158,9.9753875705
1520527995722674167,1.2501565590,0.1123309324,-0.0821199117,-0.1273648786,3.3576077856,9.9973230963
1520527995727689167,1.2192272676,0.0974560262,-0.0813642444,-0.0239440553,3.4175567520,9.8858543188
1520527995732706167,1.1900579422,0.0811154169,-0.0771058630,0.0722613617,3.4055578550,9.9104967747
1520527995737722167,1.1593744806,0.0571851074,-0.0680326552,0.1744796173,3.3803679450,9.9072021131
1520527995742737167,1.1286830096,0.0265493117,-0.0576578490,0.2322028675,3.3383935345,9.9613019631
1520527995747754167,1.0964768378,-0.0093327247,-0.0470497121,0.2742927375,3.3539790819,9.9922549715
1520527995752770167,1.0630160224,-0.0428798066,-0.0380447323,0.2622670604,3.3719671249,10.0121109292
1520527995757784167,1.0283116893,-0.0676894871,-0.0276179968,0.2803055761,3.4055416518,10.0084161800
1520527995762800167,0.9926119777,-0.0831657869,-0.0206353523,0.2815081438,3.4583037368,9.9944072966
1520527995767817167,0.9607039694,-0.0811524393,-0.0154201448,0.3091672012,3.5518345356,9.9998575916
1520527995772833167,0.9285612967,-0.0654375614,-0.0125348987,0.2803055761,3.6010015408,10.1221156852
1520527995777848167,0.8906466779,-0.0409703005,-0.0144420514,0.1865052944,3.6118011101,10.1671796258
1520527995782865167,0.8519847647,-0.0106712738,-0.0179266177,0.1408077214,3.6417831798,10.2710259964
1520527995787881167,0.8092963935,0.0149618399,-0.0206276481,0.0915024451,3.6393887390,10.2587246589
1520527995792896167,0.7638432960,0.0405953275,-0.0238646364,-0.0275517585,3.6513894156,10.2040888563
1520527995797913167,0.7191391749,0.0653673402,-0.0317089742,-0.1754675872,3.7053622548,10.1229637372
1520527995802928167,0.6736771977,0.0872252122,-0.0395741428,-0.1850881289,3.7713157274,10.0590751465
1520527995807945167,0.6307215167,0.1023742119,-0.0445191047,-0.1754675872,3.8024926291,10.1484361877
1520527995812959167,0.5867440962,0.1046989849,-0.0484778319,-0.1297700141,3.8684417933,10.1955749841
1520527995817976167,0.5435201252,0.1040985530,-0.0481314558,-0.1442008266,3.8984214278,10.2084697947
1520527995822992167,0.5015399815,0.0956377871,-0.0502823496,-0.1321751495,3.9248015805,10.1990298671
1520527995828007167,0.4585513886,0.0854312339,-0.0535268987,-0.1141366338,3.9176053331,10.2314013380
1520527995833023167,0.4130508580,0.0740494169,-0.0535291221,-0.1117314984,3.9200034266,10.2197541497
1520527995838039167,0.3660315847,0.0565566753,-0.0568217807,-0.0720467638,3.9211994763,10.2681767595
1520527995843055167,0.3192743365,0.0437116159,-0.0546684188,-0.0359697325,3.9164001048,10.3270996269
1520527995848072167,0.2720203830,0.0340664904,-0.0505958482,-0.0107158105,3.9068050145,10.3315117512
1520527995853087167,0.2260235431,0.0261759917,-0.0486766398,0.0494125752,3.9068003315,10.2553871414
1520527995858103167,0.1807878133,0.0229450272,-0.0456410787,0.0758690649,3.9067982710,10.2132924478
1520527995863118167,0.1410898040,0.0246617529,-0.0396019882,0.0626408200,3.9127950034,10.1855239018
1520527995868135167,0.0941152195,0.0359978687,-0.0359109140,0.0313740595,3.9307845449,10.1799999734
1520527995873151167,0.0519208602,0.0528787170,-0.0346213820,-0.0035004042,3.9355838227,10.2093883415
1520527995878165167,0.0129980078,0.0741359838,-0.0349278464,-0.0095132428,3.9032074996,10.1827491280
1520527995883182167,-0.0266796153,0.0968593474,-0.0387388919,-0.0383748679,3.9068071687,10.1725672458
1520527995888198167,-0.0668628783,0.1149094352,-0.0385263849,-0.0287543262,3.9080055598,10.1294731097
1520527995893214167,-0.1030303743,0.1297580538,-0.0391574371,-0.0215389199,3.9163989808,10.0980168072
1520527995898230167,-0.1381981792,0.1387713629,-0.0368588130,0.0337791949,3.9307843576,10.0811943272
1520527995903246167,-0.1698550611,0.1419561746,-0.0337995471,0.0397920335,3.9307838893,9.9718942702
1520527995908262167,-0.2005110171,0.1413504675,-0.0296888646,0.0241586532,3.8984083154,9.9372136895
1520527995913277167,-0.2291557042,0.1407426343,-0.0244997323,-0.0083106751,3.8840211592,9.9189494548
1520527995918294167,-0.2573094922,0.1331490537,-0.0220703465,-0.0167286490,3.8612381467,9.8446763946
1520527995923309167,-0.2796798043,0.1264238784,-0.0166690211,-0.0059055396,3.8648347251,9.8306218136
1520527995928324167,-0.3040698336,0.1129967997,-0.0115856389,-0.0287543262,3.8552433812,9.7808813743
1520527995933342167,-0.3234297543,0.1013141699,-0.0043338854,-0.0287543262,3.8288622919,9.7402320614
1520527995938357167,-0.3407757678,0.0910841514,0.0048190710,-0.0287543262,3.8168708877,9.6716772615
1520527995943373167,-0.3548594716,0.0776509114,0.0136709601,-0.0359697325,3.8540448027,9.5926854534
1520527995948388167,-0.3656718488,0.0668384984,0.0236189732,-0.1177443369,3.8276700823,9.5644535239
1520527995953403167,-0.3732195327,0.0574981281,0.0284316623,-0.1754675872,3.8024926291,9.5232027404
1520527995958420167,-0.3787478991,0.0531047981,0.0359838690,-0.1850881289,3.8216796252,9.5256019593
1520527995963436167,-0.3769851222,0.0519224668,0.0424648111,-0.1333777172,3.8240738786,9.4716376813
1520527995968452167,-0.3802550061,0.0469552666,0.0470323663,-0.1165417692,3.7976914781,9.3971223229
1520527995973468167,-0.3825123047,0.0469398119,0.0524474847,-0.0588185190,3.7856955782,9.3988964615
1520527995978483167,-0.3772152861,0.0574135116,0.0592813620,0.0073227052,3.7880887077,9.4017367766
1520527995983500167,-0.3704053310,0.0702123225,0.0685651367,0.0602356846,3.7569069357,9.3826578536
1520527995988516167,-0.3663613370,0.0809667165,0.0791912132,0.1203640702,3.6729624230,9.3984244699
1520527995993532167,-0.3590462830,0.0931720287,0.0925277967,0.1432128568,3.6130036223,9.3761798057
1520527995998548167,-0.3514853443,0.1004195318,0.1074493964,0.1107435285,3.5662396746,9.3846764541
1520527996003563167,-0.3471928781,0.1050367384,0.1247919688,0.0746664971,3.5338656930,9.3990049054
1520527996008579167,-0.3388871069,0.1052898514,0.1401999061,0.0301714918,3.5134837712,9.3843499999
1520527996013594167,-0.3285708588,0.1049580693,0.1566818470,-0.0564133836,3.5182870764,9.3875123745
1520527996018612167,-0.3245439382,0.1020122915,0.1690972598,-0.1393905558,3.5027047134,9.4266859753
1520527996023626167,-0.3175136124,0.0923760490,0.1776682984,-0.2283805665,3.5194996102,9.4019686117
1520527996028642167,-0.3117436972,0.0795326276,0.1867583085,-0.2235702957,3.5171009547,9.3577626599
1520527996033659167,-0.3077341441,0.0678635248,0.1923433813,-0.2211651602,3.5135033461,9.3623913336
1520527996038673167,-0.3039808608,0.0526984376,0.1976316980,-0.2355959728,3.5003139254,9.3160588989
1520527996043689167,-0.2994738104,0.0384121699,0.2013020083,-0.2031266446,3.4523457796,9.3064924843
1520527996048707167,-0.2982374712,0.0217957314,0.2041489637,-0.2440139468,3.3875953812,9.3034671687
1520527996053721167,-0.2947357847,0.0101439140,0.2032418685,-0.3065474679,3.3420329154,9.3041202665
1520527996058738167,-0.2957598489,-0.0017945043,0.1999060381,-0.3474347701,3.2676893936,9.3150500330
1520527996063753167,-0.2982942034,-0.0116763393,0.1900954682,-0.3859169369,3.2125319313,9.3212891042
1520527996068768167,-0.3005784039,-0.0227250708,0.1808166310,-0.3931323432,3.1309909444,9.3539788803
1520527996073786167,-0.3053768197,-0.0328926205,0.1685731254,-0.4316145100,3.0878248863,9.4008812965
1520527996078800167,-0.3119322534,-0.0392626625,0.1525741445,-0.5109839791,3.0602508381,9.4504907711
1520527996083817167,-0.3199967542,-0.0459217660,0.1354935572,-0.5518712813,3.0578557417,9.5194575750
1520527996088833167,-0.3323359696,-0.0525738021,0.1151743535,-0.5747200679,3.0338747128,9.5324869414
1520527996093849167,-0.3441777269,-0.0600866832,0.0899777210,-0.6071893961,3.0470677863,9.5630058580
1520527996098866167,-0.3562699402,-0.0643827780,0.0604772748,-0.6288356149,3.0566625955,9.5957472250
1520527996103881167,-0.3726326459,-0.0660515299,0.0285698576,-0.6408612921,3.0926377448,9.5830456119
1520527996108897167,-0.3869868113,-0.0700549409,-0.0017358028,-0.6733306203,3.1022333970,9.5972980211
1520527996113912167,-0.4015987755,-0.0746222803,-0.0390796358,-0.6480766983,3.0974348685,9.6261104912
1520527996118928167,-0.4199879180,-0.0835560370,-0.0786141815,-0.6432664275,3.0998327747,9.6330341960
1520527996123944167,-0.4366246569,-0.0977354828,-0.1176509179,-0.5999739898,3.0530629264,9.6570634412
1520527996128959167,-0.4537645619,-0.1110351445,-0.1588444188,-0.5566815522,3.0242801845,9.7101287452
1520527996133976167,-0.4719115989,-0.1260849641,-0.1995082996,-0.5013634374,3.0158818932,9.7630571199
1520527996138992167,-0.4880473711,-0.1426003882,-0.2366699329,-0.4941480311,3.0266735950,9.8059756918
1520527996144007167,-0.5084588340,-0.1629105840,-0.2719587107,-0.4773120831,3.0422611093,9.8057966196
1520527996149022167,-0.5266094856,-0.1832169799,-0.3083338727,-0.4989583019,3.1154103610,9.8163952765
1520527996154040167,-0.5440104200,-0.2064361974,-0.3450032116,-0.4700966768,3.1429883429,9.7521695429
1520527996159055167,-0.5619124152,-0.2296607107,-0.3797777957,-0.4568684320,3.1273984871,9.7729745799
1520527996164071167,-0.5767916069,-0.2467613254,-0.4158640252,-0.4881351925,3.1154095181,9.7291291345
1520527996169087167,-0.5886503357,-0.2627061469,-0.4478887746,-0.4773120831,3.0722396199,9.7174444456
