#timestamp [ns], p_RS_R_x [m], p_RS_R_y [m], p_RS_R_z [m], q_RS_w [], q_RS_x [], q_RS_y [], q_RS_z []
1520528002662865414,-0.0814214533,-0.0759893744,0.5560574379,0.9776414041,0.0726781113,-0.0153513285,0.1967219199
1520528002671198414,-0.0789845171,-0.0755750666,0.5563735135,0.9768092347,0.0707298449,-0.0146421966,0.2015604478
1520528002679532414,-0.0770435340,-0.0748011629,0.5562019374,0.9760291184,0.0712705343,-0.0137606531,0.2051787402
1520528002687865414,-0.0747330456,-0.0741743375,0.5563648272,0.9752607958,0.0697154441,-0.0146365350,0.2092651641
1520528002696199414,-0.0730538468,-0.0730136666,0.5562420727,0.9744211342,0.0701135076,-0.0139442875,0.2130565797
1520528002704532414,-0.0709388130,-0.0721029677,0.5561966210,0.9734499549,0.0709296420,-0.0137774479,0.2171965773
1520528002712865414,-0.0690114985,-0.0713532674,0.5562138122,0.9728149655,0.0693203987,-0.0139407783,0.2205252364
1520528002721198414,-0.0673159894,-0.0705860254,0.5561849031,0.9720473889,0.0690852076,-0.0133801524,0.2239912486
1520528002729532414,-0.0656211230,-0.0696425950,0.5561442444,0.9711858702,0.0688182217,-0.0127676032,0.2278136218
1520528002737865414,-0.0637901325,-0.0690468258,0.5561581420,0.9706805875,0.0682169456,-0.0136690982,0.2300843348
1520528002746198414,-0.0622519765,-0.0683968028,0.5560415774,0.9699399010,0.0673147003,-0.0127393875,0.2335016651
1520528002754532414,-0.0607494333,-0.0675418816,0.5562684507,0.9689859603,0.0680362453,-0.0124542684,0.2372386335
1520528002762865414,-0.0594234659,-0.0669045113,0.5561213540,0.9684283262,0.0673102302,-0.0118173787,0.2397420686
1520528002771199414,-0.0580536595,-0.0660503080,0.5560413979,0.9675772575,0.0674208512,-0.0117806447,0.2431252682
1520528002779532414,-0.0566593311,-0.0655255485,0.5560591519,0.9669792473,0.0662048454,-0.0123702109,0.2457946942
1520528002787865414,-0.0554009132,-0.0649736696,0.5558837813,0.9663739947,0.0654818383,-0.0118838931,0.2483791543
1520528002796198414,-0.0543283010,-0.0644435528,0.5559303027,0.9655805689,0.0650880650,-0.0115496345,0.2515637388
1520528002804532414,-0.0532904844,-0.0638175072,0.5557477348,0.9653430994,0.0648939309,-0.0119885439,0.2525029760
1520528002812865414,-0.0520828323,-0.0634726302,0.5559259083,0.9646022510,0.0632046931,-0.0120193144,0.2557404939
1520528002821199414,-0.0514060599,-0.0623295611,0.5555767771,0.9641056771,0.0648089321,-0.0118923505,0.2572131757
1520528002829532414,-0.0505235514,-0.0618835900,0.5555438824,0.9636338135,0.0641516052,-0.0121162907,0.2591286177
1520528002837865414,-0.0498144928,-0.0615971730,0.5555141520,0.9634178706,0.0629597263,-0.0123791735,0.2602092148
1520528002846198414,-0.0490744140,-0.0611719756,0.5553848285,0.9630450625,0.0623822910,-0.0125077687,0.2617178120
1520528002854532414,-0.0484891664,-0.0609985763,0.5552682108,0.9629919275,0.0619850828,-0.0133670742,0.2619651092
1520528002862865414,-0.0478386998,-0.0605783970,0.5551361362,0.9625827638,0.0615420705,-0.0129564263,0.2635889365
1520528002871198414,-0.0475622213,-0.0602946761,0.5549381669,0.9625555072,0.0610929026,-0.0127783439,0.2638015671
1520528002879532414,-0.0471631378,-0.0601701706,0.5547578980,0.9624325709,0.0604709007,-0.0129430987,0.2643847439
1520528002887865414,-0.0467632656,-0.0600908556,0.5546695310,0.9625102828,0.0603352653,-0.0133419221,0.2641128629
1520528002896199414,-0.0464825791,-0.0600504540,0.5545744702,0.9626271312,0.0604917179,-0.0143055791,0.2636002823
1520528002904532414,-0.0462402252,-0.0599643639,0.5546213567,0.9625989425,0.0589789006,-0.0148998310,0.2640128031
1520528002912865414,-0.0462085163,-0.0601126310,0.5542963079,0.9627876029,0.0607258391,-0.0148749076,0.2629280155
1520528002921198414,-0.0461084797,-0.0598537570,0.5539705892,0.9633284468,0.0600105003,-0.0160678037,0.2610342298
1520528002929532414,-0.0460965750,-0.0598449240,0.5534996264,0.9634549421,0.0607695860,-0.0150206087,0.2604534764
1520528002937865414,-0.0461862520,-0.0600571321,0.5530634295,0.9637402897,0.0614296749,-0.0143768949,0.2592765974
1520528002946199414,-0.0462203447,-0.0604424814,0.5529734140,0.9637659021,0.0602104232,-0.0144420765,0.2594637108
1520528002954532414,-0.0463888513,-0.0607086734,0.5525652957,0.9643417065,0.0606222631,-0.0147143612,0.2572032309
1520528002962865414,-0.0466247651,-0.0606056562,0.5523586407,0.9645071036,0.0614131654,-0.0157400366,0.2563332234
1520528002971198414,-0.0468434347,-0.0608129073,0.5518756816,0.9648618310,0.0619428384,-0.0148030524,0.2549227363
1520528002979532414,-0.0471590245,-0.0611196207,0.5515945542,0.9654773233,0.0625632996,-0.0154040763,0.2523927220
1520528002987865414,-0.0475297471,-0.0611127888,0.5510915535,0.9656179425,0.0635759870,-0.0149798168,0.2516260879
1520528002996198414,-0.0478699753,-0.0612357864,0.5507243295,0.9659141561,0.0641963996,-0.0151733262,0.2503166706
1520528003004532414,-0.0484273086,-0.0612792146,0.5503392140,0.9662193838,0.0651863642,-0.0147435525,0.2489045358
1520528003012865414,-0.0489972708,-0.0614894296,0.5497624556,0.9668073192,0.0659419783,-0.0151697384,0.2463841351
1520528003021199414,-0.0495125991,-0.0616666863,0.5494574755,0.9671638244,0.0663537285,-0.0149505039,0.2448832413
1520528003029532414,-0.0501576618,-0.0618208403,0.5493217892,0.9672984619,0.0661433718,-0.0150358182,0.2444026681
1520528003037865414,-0.0508074057,-0.0617828852,0.5485829366,0.9678535173,0.0675149657,-0.0152430329,0.2418035328
1520528003046198414,-0.0512511092,-0.0619798576,0.5483314142,0.9688277884,0.0667921546,-0.0157408959,0.2380414853
1520528003054532414,-0.0522430302,-0.0621322491,0.5479936036,0.9688667841,0.0680938111,-0.0154928088,0.2375297042
1520528003062865414,-0.0530018583,-0.0622602806,0.5476567853,0.9693043046,0.0680067564,-0.0152561030,0.2357784924
1520528003071199414,-0.0537530235,-0.0622210005,0.5473345769,0.9695000712,0.0685378302,-0.0149315148,0.2348387269
1520528003079532414,-0.0546386933,-0.0623660361,0.5470445890,0.9698246532,0.0690811597,-0.0146769546,0.2333506428
1520528003087865414,-0.0554880443,-0.0626351642,0.5469556338,0.9703263006,0.0679993150,-0.0149306951,0.2315600090
1520528003096198414,-0.0563080556,-0.0630106148,0.5468490613,0.9707170630,0.0672937504,-0.0147477142,0.2301356986
1520528003104532414,-0.0572876035,-0.0629638078,0.5463957951,0.9711207380,0.0680122834,-0.0153543707,0.2281733655
1520528003112865414,-0.0580523249,-0.0630406683,0.5461236767,0.9715271654,0.0674129798,-0.0157320751,0.2265898473
1520528003121198414,-0.0590617759,-0.0632647379,0.5458268313,0.9719636037,0.0668355913,-0.0156217276,0.2248904588
1520528003129532414,-0.0600062351,-0.0634722884,0.5457662158,0.9722954310,0.0661969371,-0.0156700039,0.2236381259
1520528003137865414,-0.0610655452,-0.0635914964,0.5456562772,0.9726527952,0.0658620418,-0.0153879253,0.2221979822
1520528003146199414,-0.0621613758,-0.0637972358,0.5453467314,0.9731024060,0.0661370645,-0.0150607505,0.2201607819
1520528003154532414,-0.0630897849,-0.0641084112,0.5453057866,0.9734131955,0.0644086068,-0.0136531443,0.2193897759
1520528003162865414,-0.0644780821,-0.0641874903,0.5450407669,0.9739439316,0.0646747981,-0.0124308823,0.2170158100
1520528003171198414,-0.0652894652,-0.0649120398,0.5451156215,0.9744745024,0.0622774125,-0.0123238068,0.2153348364
1520528003179532414,-0.0665335618,-0.0649070658,0.5449270224,0.9748015797,0.0621801198,-0.0115758559,0.2139194067
1520528003187865414,-0.0676216044,-0.0653107974,0.5447163594,0.9751077199,0.0612794430,-0.0099366482,0.2128638708
1520528003196199414,-0.0687286608,-0.0654721077,0.5444750689,0.9756405787,0.0610066546,-0.0101347547,0.2104778755
1520528003204532414,-0.0698237811,-0.0657941105,0.5443145077,0.9759993887,0.0602099226,-0.0086752582,0.2091045154
1520528003212865414,-0.0708908832,-0.0660615886,0.5442124929,0.9763499104,0.0599065321,-0.0078862411,0.2075809894
1520528003221198414,-0.0722955439,-0.0661584993,0.5436514998,0.9768912353,0.0609230035,-0.0078989029,0.2047181217
1520528003229532414,-0.0735862670,-0.0662328316,0.5431880978,0.9772697016,0.0622134929,-0.0074969521,0.2025270533
1520528003237865414,-0.0744341146,-0.0668442886,0.5434470301,0.9777904224,0.0594083192,-0.0067173047,0.2008766268
1520528003246198414,-0.0760074790,-0.0667332220,0.5427208519,0.9782957457,0.0617421496,-0.0062759047,0.1977016793
1520528003254532414,-0.0772634032,-0.0667837391,0.5424620336,0.9786142756,0.0624385804,-0.0059911364,0.1959071965
1520528003262865414,-0.0782705227,-0.0672677398,0.5425264423,0.9787111126,0.0613166734,-0.0049477643,0.1958069029
1520528003271199414,-0.0796652294,-0.0673245664,0.5422134163,0.9791881571,0.0617930639,-0.0047314975,0.1932609201
1520528003279532414,-0.0808332316,-0.0674748085,0.5419366188,0.9795031518,0.0626176022,-0.0045516619,0.1913946027
1520528003287865414,-0.0819486838,-0.0679820697,0.5417607045,0.9800381940,0.0622170855,-0.0042114660,0.1887761535
1520528003296198414,-0.0832780808,-0.0681058272,0.5415655708,0.9803495118,0.0619069546,-0.0034536501,0.1872710231
1520528003304532414,-0.0847784651,-0.0681150010,0.5411365441,0.9807854520,0.0631982344,-0.0033612282,0.1845388375
1520528003312865414,-0.0860104655,-0.0683085394,0.5410598611,0.9811216966,0.0629385353,-0.0026607957,0.1828438607
1520528003321199414,-0.0871794836,-0.0686454527,0.5410149377,0.9814052338,0.0627077628,-0.0018884738,0.1814054498
1520528003329532414,-0.0887337243,-0.0687414114,0.5406735635,0.9819242171,0.0635097937,-0.0009677088,0.1782986303
1520528003337865414,-0.0900480680,-0.0689543437,0.5406405042,0.9823595245,0.0624523925,-0.0009445605,0.1762627900
1520528003346198414,-0.0913980396,-0.0691591189,0.5404823245,0.9828120173,0.0623690236,-0.0004372621,0.1737539997
1520528003354532414,-0.0928665519,-0.0694702997,0.5403253689,0.9831017779,0.0623334300,-0.0000865603,0.1721203951
1520528003362865414,-0.0942743064,-0.0699959787,0.5401003562,0.9838913390,0.0592469687,0.0004530950,0.1686636431
1520528003371198414,-0.0957761812,-0.0699625494,0.5400083098,0.9840899626,0.0606218707,0.0008597174,0.1670065721
1520528003379532414,-0.0974299754,-0.0698897314,0.5395568201,0.9845174113,0.0619331675,0.0013991968,0.1639749735
1520528003387865414,-0.0988048155,-0.0704018228,0.5397170138,0.9851218487,0.0619360119,0.0008278040,0.1603065451
1520528003396199414,-0.1003101888,-0.0705386357,0.5394586180,0.9854468593,0.0611383619,0.0030466602,0.1585790218
1520528003404532414,-0.1017740276,-0.0708466732,0.5392294513,0.9859881057,0.0600225550,0.0034111887,0.1556056300
1520528003412865414,-0.1035663155,-0.0707344952,0.5386290567,0.9863973229,0.0611117644,0.0050890541,0.1525115574
1520528003421198414,-0.1047489815,-0.0716534104,0.5391262341,0.9869198358,0.0581671751,0.0054414762,0.1502538110
1520528003429532414,-0.1063488219,-0.0717743781,0.5387490966,0.9872666415,0.0595540777,0.0061169850,0.1473786719
1520528003437865414,-0.1078236999,-0.0719749099,0.5383595606,0.9877054452,0.0585931747,0.0078575906,0.1447171440
1520528003446199414,-0.1092407189,-0.0721568824,0.5383853439,0.9880318478,0.0572619681,0.0103439966,0.1428535493
1520528003454532414,-0.1111593663,-0.0720402407,0.5375262005,0.9883043267,0.0595973093,0.0123706725,0.1398201883
1520528003462865414,-0.1125856420,-0.0719652759,0.5371718896,0.9885737500,0.0614048804,0.0132578195,0.1370241283
1520528003471198414,-0.1141589282,-0.0720610088,0.5369095642,0.9888701308,0.0603775150,0.0157034502,0.1350696919
1520528003479532414,-0.1155949931,-0.0723753928,0.5365092086,0.9891608820,0.0610365885,0.0180403481,0.1323247152
1520528003487865414,-0.1171222154,-0.0727377835,0.5361163505,0.9894219971,0.0602427061,0.0203177048,0.1303921732
1520528003496198414,-0.1185983867,-0.0729696650,0.5356732042,0.9895915348,0.0617107931,0.0229607543,0.1279577115
1520528003504532414,-0.1201857396,-0.0731420406,0.5352375422,0.9897429254,0.0646670556,0.0256845392,0.1247694593
1520528003512865414,-0.1217324234,-0.0734654225,0.5348465673,0.9899106235,0.0653382745,0.0277877260,0.1226201846
1520528003521199414,-0.1233075925,-0.0735157964,0.5344303233,0.9900466062,0.0673997138,0.0310104052,0.1195966174
1520528003529532414,-0.1247751626,-0.0737522925,0.5339865921,0.9901113303,0.0673782562,0.0348441518,0.1180068191
1520528003537865414,-0.1263149498,-0.0739755731,0.5334133103,0.9901011722,0.0696757977,0.0379462150,0.1157801228
1520528003546198414,-0.1276524751,-0.0743841673,0.5329331931,0.9901449004,0.0693352296,0.0410308188,0.1145520585
1520528003554532414,-0.1292325515,-0.0744427066,0.5325416444,0.9901231124,0.0700544457,0.0453654214,0.1126524539
1520528003562865414,-0.1308830141,-0.0745600681,0.5318912693,0.9901844462,0.0717230207,0.0495399693,0.1092536601
1520528003571199414,-0.1326160846,-0.0744412311,0.5312982201,0.9902114805,0.0725998709,0.0523623589,0.1070918581
1520528003579532414,-0.1341509807,-0.0746698954,0.5308030843,0.9902159075,0.0739105214,0.0561901380,0.1041746600
1520528003587865414,-0.1357038697,-0.0747710328,0.5300557797,0.9900508264,0.0765672532,0.0599319018,0.1017102944
1520528003596198414,-0.1374632439,-0.0748567973,0.5294196021,0.9899011641,0.0777953927,0.0646780118,0.0992991289
1520528003629532414,-0.1438143673,-0.0752125035,0.5268133297,0.9889462918,0.0848370535,0.0822930794,0.0895307505
1520528003637865414,-0.1453765364,-0.0756216558,0.5263166156,0.9885592809,0.0873179161,0.0863327540,0.0875944365
1520528003646199414,-0.1471016905,-0.0756327818,0.5255905991,0.9880233582,0.0900684594,0.0912679850,0.0858351392
1520528003654532414,-0.1489696255,-0.0756430129,0.5248810427,0.9872538069,0.0950216557,0.0968799011,0.0831570230
1520528003662865414,-0.1505590874,-0.0757478253,0.5241209530,0.9867060547,0.0983686018,0.1011844661,0.0806007670
1520528003671198414,-0.1521814589,-0.0759926756,0.5233554489,0.9861046122,0.1009797460,0.1057358067,0.0788715656
1520528003679532414,-0.1541442326,-0.0757167670,0.5226212267,0.9854260825,0.1055264871,0.1106683488,0.0745125023
1520528003687865414,-0.1559274383,-0.0755758032,0.5215978587,0.9843885407,0.1109501726,0.1154503047,0.0730786379
1520528003696199414,-0.1576921814,-0.0757068754,0.5205597025,0.9835720115,0.1143268625,0.1207696278,0.0702151244
1520528003704532414,-0.1591080438,-0.0757974561,0.5198889339,0.9829315698,0.1179271305,0.1242644238,0.0670602263
1520528003712865414,-0.1614342472,-0.0752548444,0.5185095548,0.9817217098,0.1258579388,0.1280316604,0.0631676953
1520528003721198414,-0.1625810627,-0.0760506078,0.5184113092,0.9810905232,0.1260392752,0.1330259298,0.0622863423
1520528003729532414,-0.1641917990,-0.0761797876,0.5176660391,0.9799994945,0.1312043279,0.1370019335,0.0601405463
1520528003737865414,-0.1661718991,-0.0758298382,0.5165772257,0.9787078474,0.1377351835,0.1409550527,0.0573728309
1520528003746198414,-0.1673849619,-0.0758741069,0.5159448861,0.9776503807,0.1419932264,0.1444242288,0.0563852721
1520528003754532414,-0.1690594525,-0.0758850977,0.5150244057,0.9766659939,0.1463587383,0.1475735735,0.0540804630
1520528003762865414,-0.1704629731,-0.0760309406,0.5145135397,0.9758051622,0.1492354102,0.1508387668,0.0527327617
1520528003771199414,-0.1718912234,-0.0758878363,0.5139503925,0.9747718040,0.1531396869,0.1539956152,0.0515122984
1520528003779532414,-0.1731011221,-0.0758339570,0.5133068053,0.9736707287,0.1573706535,0.1567957950,0.0511357821
1520528003787865414,-0.1742136118,-0.0758146914,0.5127744313,0.9727602173,0.1608839856,0.1589564471,0.0508601104
1520528003796198414,-0.1752948603,-0.0757989603,0.5120997007,0.9719149512,0.1656262152,0.1593703977,0.0505010962
1520528003804532414,-0.1761667373,-0.0752751759,0.5114204552,0.9709937298,0.1696342561,0.1606000935,0.0510196614
1520528003812865414,-0.1770478863,-0.0748731803,0.5109249292,0.9703874179,0.1735436342,0.1600763804,0.0510530964
1520528003821199414,-0.1777246289,-0.0748573294,0.5107393728,0.9698090253,0.1764919088,0.1600001638,0.0521632842
1520528003829532414,-0.1781798694,-0.0746701896,0.5104787541,0.9691559533,0.1798005047,0.1594533400,0.0546182124
1520528003837865414,-0.1785931946,-0.0741941693,0.5101290239,0.9687158217,0.1829022731,0.1581353866,0.0559429611
1520528003846198414,-0.1786858385,-0.0739283662,0.5102095929,0.9684033214,0.1850111157,0.1565798122,0.0587252643
1520528003854532414,-0.1788824691,-0.0738140089,0.5103650763,0.9682677811,0.1868767246,0.1540842573,0.0615843780
1520528003862865414,-0.1788517985,-0.0736360354,0.5105055009,0.9680580782,0.1881079602,0.1522695676,0.0655204645
1520528003871198414,-0.1787835551,-0.0732553097,0.5106516103,0.9680348007,0.1901248085,0.1485298391,0.0685570466
1520528003879532414,-0.1783800864,-0.0728599507,0.5109375323,0.9683426660,0.1898233293,0.1449780854,0.0725323352
1520528003887865414,-0.1784107256,-0.0723063699,0.5111042094,0.9678100487,0.1928213279,0.1422085385,0.0770738388
1520528003896199414,-0.1776727605,-0.0723130323,0.5119348248,0.9687818611,0.1901888793,0.1371678707,0.0804665828
1520528003904532414,-0.1773940912,-0.0718664029,0.5122271150,0.9688947862,0.1914264111,0.1321266215,0.0845066767
1520528003912865414,-0.1767916938,-0.0714813319,0.5128058128,0.9695166311,0.1900221640,0.1272314718,0.0879842704
1520528003921198414,-0.1760597403,-0.0715572446,0.5134944954,0.9699851095,0.1886511541,0.1221335345,0.0928602665
1520528003929532414,-0.1754770432,-0.0713317340,0.5143072041,0.9704675994,0.1869101891,0.1171650423,0.0976195301
1520528003937865414,-0.1744147434,-0.0714309658,0.5150886694,0.9711151264,0.1855087988,0.1103067591,0.1017561583
1520528003946199414,-0.1733900584,-0.0708481012,0.5159380231,0.9715159422,0.1842471570,0.1047852861,0.1059707644
1520528003954532414,-0.1724349496,-0.0710882004,0.5166754730,0.9720497740,0.1824364974,0.0984021375,0.1102414653
1520528003962865414,-0.1717754786,-0.0705375395,0.5177264814,0.9726449126,0.1806497850,0.0920069445,0.1134118661
1520528003971198414,-0.1707389083,-0.0706912845,0.5187830152,0.9732382574,0.1782615519,0.0854274588,0.1171847380
1520528003979532414,-0.1697202563,-0.0704724129,0.5196200037,0.9734612280,0.1769461805,0.0793743189,0.1215031041
1520528003987865414,-0.1685782512,-0.0704137020,0.5206607623,0.9741467805,0.1742540664,0.0718003062,0.1245724143
1520528003996198414,-0.1674667571,-0.0704222612,0.5218858684,0.9746646316,0.1711378187,0.0656383834,0.1281885545
1520528004004532414,-0.1663235823,-0.0705462907,0.5229127150,0.9752377824,0.1682021809,0.0586378561,0.1310759166
1520528004012865414,-0.1652155123,-0.0707351121,0.5240303129,0.9757781987,0.1651910893,0.0516574311,0.1337920802
1520528004021199414,-0.1642757539,-0.0705942757,0.5249326044,0.9760417597,0.1639569008,0.0437918115,0.1361722997
1520528004029532414,-0.1629995339,-0.0706827891,0.5261115810,0.9764500874,0.1620062292,0.0364184184,0.1377421771
1520528004037865414,-0.1617100529,-0.0708942987,0.5273977860,0.9770612054,0.1583093984,0.0292642234,0.1394027991
1520528004046198414,-0.1602768963,-0.0717035992,0.5288024280,0.9775388966,0.1531079581,0.0221387363,0.1431276885
1520528004054532414,-0.1594066333,-0.0713963276,0.5295249311,0.9775997625,0.1528177491,0.0145810563,0.1439890023
